"Team_ID","Date","Network","Type","Var.5","Opponent","Conf","Var.8"
"new-orleans","Mon, Jan 25, 2016","","REG","","Central Arkansas","Southland","W"
"new-orleans","Sat, Jan 30, 2016","","REG","","McNeese State","Southland","W"
"new-orleans","Mon, Feb 1, 2016","","REG","","Nicholls State","Southland","W"
"new-orleans","Sat, Feb 6, 2016","","REG","@","Central Arkansas","Southland","L"
"new-orleans","Thu, Feb 11, 2016","","REG","@","McNeese State","Southland","L"
"new-orleans","Mon, Feb 15, 2016","","REG","","Texas A&M-Corpus Christi","Southland","L"
"new-orleans","Sat, Feb 20, 2016","","REG","@","Northwestern State","Southland","W"
"new-orleans","Wed, Feb 24, 2016","","REG","@","Southeastern Louisiana","Southland","L"
"new-orleans","Sat, Feb 27, 2016","","REG","@","Abilene Christian","Southland","L"
"new-orleans","Mon, Feb 29, 2016","","REG","@","Nicholls State","Southland","L"
"new-orleans","Thu, Mar 3, 2016","","REG","","Southeastern Louisiana","Southland","L"
"new-orleans","Sat, Mar 5, 2016","","REG","","Northwestern State","Southland","W"
"new-orleans","Date","Network","Type","","Opponent","Conf",""
"new-orleans","Wed, Mar 9, 2016","","CTOURN","N","Southeastern Louisiana","Southland","L"
"niagara","Fri, Nov 13, 2015","","REG","N","Old Dominion","CUSA","L"
"niagara","Sun, Nov 15, 2015","","REG","@","Saint Joseph's","A-10","L"
"niagara","Wed, Nov 18, 2015","","REG","","Brown","Ivy","W"
"niagara","Sat, Nov 21, 2015","","REG","N","Vermont","AEC","L"
"niagara","Sun, Nov 22, 2015","","REG","N","North Carolina A&T","MEAC","W"
"niagara","Tue, Nov 24, 2015","","REG","@","Hartford","AEC","L"
"niagara","Sat, Nov 28, 2015","","REG","","Youngstown State","Horizon","L"
"niagara","Fri, Dec 4, 2015","","REG","","Quinnipiac","MAAC","W"
"niagara","Sun, Dec 6, 2015","","REG","","Monmouth","MAAC","L"
"niagara","Wed, Dec 9, 2015","","REG","@","St. John's (NY)","Big East","L"
"niagara","Sat, Dec 12, 2015","","REG","","Long Island University","NEC","L"
"niagara","Wed, Dec 23, 2015","","REG","@","Albany (NY)","AEC","L"
"niagara","Wed, Dec 30, 2015","","REG","@","St. Bonaventure","A-10","L"
"niagara","Sat, Jan 2, 2016","","REG","@","Siena","MAAC","L"
"niagara","Mon, Jan 4, 2016","","REG","@","Iona","MAAC","L"
"niagara","Thu, Jan 7, 2016","","REG","","Saint Peter's","MAAC","W"
"niagara","Sat, Jan 9, 2016","","REG","","Manhattan","MAAC","W"
"niagara","Fri, Jan 15, 2016","","REG","@","Fairfield","MAAC","L"
"niagara","Sun, Jan 17, 2016","","REG","@","Manhattan","MAAC","L"
"niagara","Fri, Jan 22, 2016","","REG","","Canisius","MAAC","L"
"niagara","Tue, Jan 26, 2016","","REG","","Siena","MAAC","L"
"niagara","Thu, Jan 28, 2016","","REG","@","Marist","MAAC","W"
"niagara","Sat, Jan 30, 2016","","REG","@","Quinnipiac","MAAC","L"
"niagara","Fri, Feb 5, 2016","","REG","","Rider","MAAC","L"
"niagara","Sun, Feb 7, 2016","","REG","","Iona","MAAC","L"
"niagara","Fri, Feb 12, 2016","","REG","@","Saint Peter's","MAAC","L"
"niagara","Sun, Feb 14, 2016","","REG","@","Rider","MAAC","L"
"niagara","Thu, Feb 18, 2016","","REG","","Marist","MAAC","W"
"niagara","Sat, Feb 20, 2016","","REG","","Fairfield","MAAC","L"
"niagara","Thu, Feb 25, 2016","","REG","@","Canisius","MAAC","L"
"niagara","Sun, Feb 28, 2016","","REG","@","Monmouth","MAAC","L"
"niagara","Thu, Mar 3, 2016","","REG","N","Canisius","MAAC","L"
"nicholls-state","Sun, Nov 15, 2015","","REG","@","Florida State","ACC","L"
"nicholls-state","Thu, Nov 19, 2015","","REG","","Mobile","","W"
"nicholls-state","Sun, Nov 22, 2015","","REG","@","Hawaii","Big West","L"
"nicholls-state","Wed, Nov 25, 2015","","REG","@","New Mexico","MWC","L"
"nicholls-state","Tue, Dec 1, 2015","","REG","","Louisiana College","","W"
"nicholls-state","Sat, Dec 5, 2015","","REG","","Loyola (LA)","","W"
"nicholls-state","Thu, Dec 10, 2015","","REG","@","San Diego State","MWC","L"
"nicholls-state","Mon, Dec 14, 2015","","REG","@","North Texas","CUSA","L"
"nicholls-state","Wed, Dec 16, 2015","","REG","@","Southern Methodist (18)","AAC","L"
"nicholls-state","Fri, Dec 18, 2015","","REG","@","Colorado","Pac-12","L"
"nicholls-state","Tue, Dec 22, 2015","","REG","N","Hampton","MEAC","W"
"nicholls-state","Wed, Dec 23, 2015","","REG","N","Canisius","MAAC","L"
"nicholls-state","Mon, Dec 28, 2015","","REG","@","Houston","AAC","L"
"nicholls-state","Sat, Jan 2, 2016","","REG","","Lamar","Southland","L"
"nicholls-state","Tue, Jan 5, 2016","","REG","@","Memphis","AAC","L"
"nicholls-state","Sat, Jan 9, 2016","","REG","","Abilene Christian","Southland","W"
"nicholls-state","Wed, Jan 13, 2016","","REG","@","Houston Baptist","Southland","L"
"nicholls-state","Sat, Jan 16, 2016","","REG","@","Texas A&M-Corpus Christi","Southland","L"
"nicholls-state","Mon, Jan 18, 2016","","REG","@","Sam Houston State","Southland","L"
"nicholls-state","Sat, Jan 23, 2016","","REG","","Central Arkansas","Southland","L"
"nicholls-state","Mon, Jan 25, 2016","","REG","","Northwestern State","Southland","L"
"nicholls-state","Sat, Jan 30, 2016","","REG","@","Incarnate Word","Southland","L"
"nicholls-state","Mon, Feb 1, 2016","","REG","@","New Orleans","Southland","L"
"nicholls-state","Sat, Feb 6, 2016","","REG","","McNeese State","Southland","W"
"nicholls-state","Mon, Feb 8, 2016","","REG","","Incarnate Word","Southland","W"
"nicholls-state","Sat, Feb 13, 2016","","REG","@","Southeastern Louisiana","Southland","L"
"nicholls-state","Sat, Feb 20, 2016","","REG","","Stephen F. Austin","Southland","L"
"nicholls-state","Mon, Feb 22, 2016","","REG","@","Northwestern State","Southland","L"
"nicholls-state","Sat, Feb 27, 2016","","REG","@","McNeese State","Southland","L"
"nicholls-state","Mon, Feb 29, 2016","","REG","","New Orleans","Southland","W"
"nicholls-state","Thu, Mar 3, 2016","","REG","@","Central Arkansas","Southland","W"
"nicholls-state","Sat, Mar 5, 2016","","REG","","Southeastern Louisiana","Southland","W"
"nicholls-state","Date","Network","Type","","Opponent","Conf",""
"nicholls-state","Wed, Mar 9, 2016","","CTOURN","N","McNeese State","Southland","W"
"nicholls-state","Thu, Mar 10, 2016","","CTOURN","N","Sam Houston State","Southland","L"
"njit","Sat, Nov 14, 2015","","REG","@","Kentucky (2)","SEC","L"
"njit","Mon, Nov 16, 2015","","REG","@","South Florida","AAC","W"
"njit","Thu, Nov 19, 2015","","REG","","Boston University","Patriot","W"
"njit","Sat, Nov 21, 2015","","REG","","Lafayette","Patriot","W"
"njit","Mon, Nov 23, 2015","","REG","@","Providence","Big East","L"
"njit","Fri, Nov 27, 2015","","REG","@","Albany (NY)","AEC","L"
"njit","Sun, Nov 29, 2015","","REG","","Maine-Fort Kent","","W"
"njit","Sat, Dec 5, 2015","","REG","","Massachusetts-Lowell","AEC","W"
"njit","Mon, Dec 7, 2015","","REG","","Kent State","MAC","L"
"njit","Thu, Dec 10, 2015","","REG","@","St. Francis (NY)","NEC","W"
"njit","Sat, Dec 12, 2015","","REG","@","Columbia","Ivy","L"
"njit","Sun, Dec 20, 2015","","REG","@","St. John's (NY)","Big East","W"
"njit","Mon, Dec 28, 2015","","REG","","Stony Brook","AEC","L"
"njit","Wed, Dec 30, 2015","","REG","@","Saint Francis (PA)","NEC","W"
"njit","Sat, Jan 2, 2016","","REG","","Maryland-Baltimore County","AEC","W"
"njit","Wed, Jan 6, 2016","","REG","@","Yale","Ivy","L"
"njit","Sat, Jan 9, 2016","","REG","","South Carolina Upstate","A-Sun","L"
"njit","Thu, Jan 14, 2016","","REG","@","Florida Gulf Coast","A-Sun","L"
"njit","Sat, Jan 16, 2016","","REG","@","Stetson","A-Sun","W"
"njit","Thu, Jan 21, 2016","","REG","","Jacksonville","A-Sun","W"
"njit","Sun, Jan 24, 2016","","REG","","North Florida","A-Sun","L"
"njit","Wed, Jan 27, 2016","","REG","","Lipscomb","A-Sun","L"
"njit","Sat, Jan 30, 2016","","REG","@","Kennesaw State","A-Sun","W"
"njit","Mon, Feb 1, 2016","","REG","@","Lipscomb","A-Sun","W"
"njit","Sat, Feb 6, 2016","","REG","","Kennesaw State","A-Sun","W"
"njit","Thu, Feb 11, 2016","","REG","","Stetson","A-Sun","W"
"njit","Sat, Feb 13, 2016","","REG","","Florida Gulf Coast","A-Sun","W"
"njit","Thu, Feb 18, 2016","","REG","@","North Florida","A-Sun","L"
"njit","Sat, Feb 20, 2016","","REG","@","Jacksonville","A-Sun","W"
"njit","Thu, Feb 25, 2016","","REG","@","South Carolina Upstate","A-Sun","L"
"njit","Tue, Mar 1, 2016","","REG","","Stetson","A-Sun","L"
"norfolk-state","Sat, Nov 14, 2015","","REG","@","South Carolina","SEC","L"
"norfolk-state","Tue, Nov 17, 2015","","REG","","Washington Adventist","","W"
"norfolk-state","Fri, Nov 20, 2015","","REG","N","Indiana State","MVC","L"
"norfolk-state","Sat, Nov 21, 2015","","REG","N","Ohio","MAC","L"
"norfolk-state","Mon, Nov 23, 2015","","REG","N","DePaul","Big East","L"
"norfolk-state","Mon, Nov 30, 2015","","REG","@","Northern Arizona","Big Sky","W"
"norfolk-state","Wed, Dec 2, 2015","","REG","","Mercy","","W"
"norfolk-state","Mon, Dec 7, 2015","","REG","@","Coppin State","MEAC","W"
"norfolk-state","Sun, Dec 13, 2015","","REG","@","Northern Kentucky","Horizon","L"
"norfolk-state","Tue, Dec 15, 2015","","REG","@","Cincinnati (23)","AAC","L"
"norfolk-state","Thu, Dec 17, 2015","","REG","@","Evansville","MVC","L"
"norfolk-state","Mon, Dec 21, 2015","","REG","@","Texas-El Paso","CUSA","W"
"norfolk-state","Tue, Dec 22, 2015","","REG","N","UC-Irvine","Big West","L"
"norfolk-state","Tue, Dec 29, 2015","","REG","@","Old Dominion","CUSA","L"
"norfolk-state","Sat, Jan 2, 2016","","REG","@","Alabama","SEC","L"
"norfolk-state","Tue, Jan 5, 2016","","REG","","Princeton","Ivy","L"
"norfolk-state","Sat, Jan 9, 2016","","REG","","Florida A&M","MEAC","W"
"norfolk-state","Mon, Jan 11, 2016","","REG","","Bethune-Cookman","MEAC","L"
"norfolk-state","Sat, Jan 16, 2016","","REG","@","North Carolina Central","MEAC","W"
"norfolk-state","Mon, Jan 18, 2016","","REG","@","North Carolina A&T","MEAC","W"
"norfolk-state","Sat, Jan 23, 2016","","REG","","South Carolina State","MEAC","W"
"norfolk-state","Mon, Jan 25, 2016","","REG","","Savannah State","MEAC","W"
"norfolk-state","Sat, Jan 30, 2016","","REG","@","Hampton","MEAC","L"
"norfolk-state","Sat, Feb 6, 2016","","REG","@","Howard","MEAC","W"
"norfolk-state","Mon, Feb 8, 2016","","REG","@","Maryland-Eastern Shore","MEAC","W"
"norfolk-state","Sat, Feb 13, 2016","","REG","","Morgan State","MEAC","W"
"norfolk-state","Sat, Feb 20, 2016","","REG","@","Delaware State","MEAC","L"
"norfolk-state","Mon, Feb 22, 2016","","REG","","Coppin State","MEAC","W"
"norfolk-state","Wed, Feb 24, 2016","","REG","@","Morgan State","MEAC","L"
"norfolk-state","Mon, Feb 29, 2016","","REG","","Howard","MEAC","W"
"norfolk-state","Thu, Mar 3, 2016","","REG","","Hampton","MEAC","W"
"norfolk-state","Date","Network","Type","","Opponent","Conf",""
"norfolk-state","Wed, Mar 9, 2016","","CTOURN","N","North Carolina Central","MEAC","W"
"norfolk-state","Fri, Mar 11, 2016","","CTOURN","N","South Carolina State","MEAC","L"
"north-carolina-asheville","Fri, Nov 13, 2015","","REG","@","Tennessee","SEC","L"
"north-carolina-asheville","Sun, Nov 15, 2015","","REG","@","Western Carolina","Southern","L"
"north-carolina-asheville","Wed, Nov 18, 2015","","REG","","Mars Hill","","W"
"north-carolina-asheville","Sat, Nov 21, 2015","","REG","@","Texas A&M","SEC","L"
"north-carolina-asheville","Thu, Nov 26, 2015","","REG","N","Drexel","CAA","W"
"north-carolina-asheville","Fri, Nov 27, 2015","","REG","N","Middle Tennessee","CUSA","L"
"north-carolina-asheville","Sat, Nov 28, 2015","","REG","N","Loyola (IL)","MVC","W"
"north-carolina-asheville","Sat, Dec 5, 2015","","REG","","Johnson & Wales (NC)","","W"
"north-carolina-asheville","Sun, Dec 13, 2015","","REG","","Campbell","Big South","W"
"north-carolina-asheville","Tue, Dec 15, 2015","","REG","","East Tennessee State","Southern","W"
"north-carolina-asheville","Sat, Dec 19, 2015","","REG","@","Georgetown","Big East","W"
"north-carolina-asheville","Mon, Dec 21, 2015","","REG","","Elon","CAA","L"
"north-carolina-asheville","Tue, Dec 29, 2015","","REG","","Furman","Southern","W"
"north-carolina-asheville","Thu, Dec 31, 2015","","REG","@","Longwood","Big South","W"
"north-carolina-asheville","Sat, Jan 2, 2016","","REG","@","Liberty","Big South","W"
"north-carolina-asheville","Wed, Jan 6, 2016","","REG","","Winthrop","Big South","W"
"north-carolina-asheville","Sat, Jan 9, 2016","","REG","@","Charleston Southern","Big South","W"
"north-carolina-asheville","Thu, Jan 14, 2016","","REG","@","Radford","Big South","L"
"north-carolina-asheville","Sat, Jan 16, 2016","","REG","","Gardner-Webb","Big South","W"
"north-carolina-asheville","Wed, Jan 20, 2016","","REG","@","High Point","Big South","L"
"north-carolina-asheville","Sat, Jan 23, 2016","","REG","","Presbyterian","Big South","W"
"north-carolina-asheville","Wed, Jan 27, 2016","","REG","@","Coastal Carolina","Big South","L"
"north-carolina-asheville","Sat, Jan 30, 2016","","REG","","Longwood","Big South","W"
"north-carolina-asheville","Wed, Feb 3, 2016","","REG","","Charleston Southern","Big South","W"
"north-carolina-asheville","Sat, Feb 6, 2016","","REG","@","Campbell","Big South","W"
"north-carolina-asheville","Thu, Feb 11, 2016","","REG","","Radford","Big South","L"
"north-carolina-asheville","Thu, Feb 18, 2016","","REG","@","Presbyterian","Big South","W"
"north-carolina-asheville","Sat, Feb 20, 2016","","REG","@","Winthrop","Big South","L"
"north-carolina-asheville","Thu, Feb 25, 2016","","REG","","Liberty","Big South","W"
"north-carolina-asheville","Sat, Feb 27, 2016","","REG","","Coastal Carolina","Big South","L"
"north-carolina-asheville","Fri, Mar 4, 2016","","REG","N","Liberty","Big South","W"
"north-carolina-asheville","Sat, Mar 5, 2016","","REG","N","High Point","Big South","W"
"north-carolina-asheville","Sun, Mar 6, 2016","","REG","N","Winthrop","Big South","W"
"north-carolina-at","Fri, Nov 13, 2015","","REG","@","Purdue (23)","Big Ten","L"
"north-carolina-at","Mon, Nov 16, 2015","","REG","@","Florida","SEC","L"
"north-carolina-at","Wed, Nov 18, 2015","","REG","","Roanoke","","L"
"north-carolina-at","Sat, Nov 21, 2015","","REG","N","Buffalo","MAC","L"
"north-carolina-at","Sun, Nov 22, 2015","","REG","N","Niagara","MAAC","L"
"north-carolina-at","Tue, Nov 24, 2015","","REG","@","Virginia Tech","ACC","L"
"north-carolina-at","Sat, Nov 28, 2015","","REG","@","North Dakota State","Summit","L"
"north-carolina-at","Mon, Nov 30, 2015","","REG","","Northern Kentucky","Horizon","W"
"north-carolina-at","Wed, Dec 2, 2015","","REG","","North Carolina-Greensboro","Southern","W"
"north-carolina-at","Sat, Dec 5, 2015","","REG","","Howard","MEAC","W"
"north-carolina-at","Mon, Dec 7, 2015","","REG","","Maryland-Eastern Shore","MEAC","W"
"north-carolina-at","Sun, Dec 13, 2015","","REG","@","East Carolina","AAC","L"
"north-carolina-at","Thu, Dec 17, 2015","","REG","","Grambling","SWAC","W"
"north-carolina-at","Mon, Dec 21, 2015","","REG","@","Toledo","MAC","L"
"north-carolina-at","Wed, Dec 30, 2015","","REG","","Kent State","MAC","L"
"north-carolina-at","Tue, Jan 5, 2016","","REG","@","South Carolina Upstate","A-Sun","L"
"north-carolina-at","Sat, Jan 9, 2016","","REG","@","Savannah State","MEAC","L"
"north-carolina-at","Mon, Jan 11, 2016","","REG","@","South Carolina State","MEAC","L"
"north-carolina-at","Sat, Jan 16, 2016","","REG","","Hampton","MEAC","L"
"north-carolina-at","Mon, Jan 18, 2016","","REG","","Norfolk State","MEAC","L"
"north-carolina-at","Mon, Jan 25, 2016","","REG","@","Delaware State","MEAC","L"
"north-carolina-at","Wed, Jan 27, 2016","","REG","@","Coppin State","MEAC","L"
"north-carolina-at","Sat, Jan 30, 2016","","REG","","Savannah State","MEAC","W"
"north-carolina-at","Wed, Feb 3, 2016","","REG","","Charlotte","CUSA","L"
"north-carolina-at","Sat, Feb 6, 2016","","REG","@","North Carolina Central","MEAC","W"
"north-carolina-at","Sat, Feb 13, 2016","","REG","","Florida A&M","MEAC","W"
"north-carolina-at","Mon, Feb 15, 2016","","REG","","Bethune-Cookman","MEAC","L"
"north-carolina-at","Mon, Feb 22, 2016","","REG","@","Morgan State","MEAC","L"
"north-carolina-at","Sat, Feb 27, 2016","","REG","@","Florida A&M","MEAC","W"
"north-carolina-at","Mon, Feb 29, 2016","","REG","@","Bethune-Cookman","MEAC","L"
"north-carolina-at","Thu, Mar 3, 2016","","REG","","North Carolina Central","MEAC","W"
"north-carolina-at","Mon, Mar 7, 2016","","REG","N","Coppin State","MEAC","L"
"north-carolina-central","Fri, Nov 13, 2015","","REG","@","Clemson","ACC","L"
"north-carolina-central","Mon, Nov 16, 2015","","REG","","Allen","","W"
"north-carolina-central","Sun, Nov 22, 2015","","REG","@","Long Island University","NEC","L"
"north-carolina-central","Tue, Nov 24, 2015","","REG","@","Quinnipiac","MAAC","L"
"north-carolina-central","Fri, Nov 27, 2015","","REG","@","Louisiana Tech","CUSA","L"
"north-carolina-central","Thu, Dec 3, 2015","","REG","","Mississippi Valley State","SWAC","W"
"north-carolina-central","Sat, Dec 5, 2015","","REG","","Maryland-Eastern Shore","MEAC","W"
"north-carolina-central","Mon, Dec 7, 2015","","REG","","Howard","MEAC","L"
"north-carolina-central","Mon, Dec 14, 2015","","REG","@","Marshall","CUSA","L"
"north-carolina-central","Wed, Dec 16, 2015","","REG","@","Houston","AAC","L"
"north-carolina-central","Mon, Dec 21, 2015","","REG","N","Southern","SWAC","L"
"north-carolina-central","Tue, Dec 22, 2015","","REG","N","Eastern Illinois","OVC","W"
"north-carolina-central","Tue, Dec 29, 2015","","REG","","Montreat","","W"
"north-carolina-central","Thu, Dec 31, 2015","","REG","@","Mississippi State","SEC","L"
"north-carolina-central","Mon, Jan 4, 2016","","REG","","East Tennessee State","Southern","L"
"north-carolina-central","Wed, Jan 6, 2016","","REG","","Johnson & Wales (NC)","","W"
"north-carolina-central","Sat, Jan 9, 2016","","REG","@","South Carolina State","MEAC","L"
"north-carolina-central","Mon, Jan 11, 2016","","REG","@","Savannah State","MEAC","W"
"north-carolina-central","Sat, Jan 16, 2016","","REG","","Norfolk State","MEAC","L"
"north-carolina-central","Mon, Jan 18, 2016","","REG","","Hampton","MEAC","L"
"north-carolina-central","Wed, Jan 27, 2016","","REG","@","Delaware State","MEAC","L"
"north-carolina-central","Mon, Feb 1, 2016","","REG","@","Florida A&M","MEAC","W"
"north-carolina-central","Sat, Feb 6, 2016","","REG","","North Carolina A&T","MEAC","L"
"north-carolina-central","Sat, Feb 13, 2016","","REG","","Bethune-Cookman","MEAC","W"
"north-carolina-central","Mon, Feb 15, 2016","","REG","","Florida A&M","MEAC","W"
"north-carolina-central","Thu, Feb 18, 2016","","REG","@","Coppin State","MEAC","L"
"north-carolina-central","Sat, Feb 20, 2016","","REG","@","Morgan State","MEAC","W"
"north-carolina-central","Sat, Feb 27, 2016","","REG","@","Bethune-Cookman","MEAC","L"
"north-carolina-central","Mon, Feb 29, 2016","","REG","","Savannah State","MEAC","W"
"north-carolina-central","Thu, Mar 3, 2016","","REG","@","North Carolina A&T","MEAC","L"
"north-carolina-central","Date","Network","Type","","Opponent","Conf",""
"north-carolina-central","Tue, Mar 8, 2016","","CTOURN","N","Howard","MEAC","W"
"north-carolina-central","Wed, Mar 9, 2016","","CTOURN","N","Norfolk State","MEAC","L"
"north-carolina-greensboro","Sat, Nov 14, 2015","","REG","","Greensboro","","W"
"north-carolina-greensboro","Tue, Nov 17, 2015","","REG","","Chowan","","W"
"north-carolina-greensboro","Sat, Nov 21, 2015","","REG","@","Central Florida","AAC","L"
"north-carolina-greensboro","Fri, Nov 27, 2015","","REG","","Navy","Patriot","L"
"north-carolina-greensboro","Sat, Nov 28, 2015","","REG","","IPFW","Summit","L"
"north-carolina-greensboro","Sun, Nov 29, 2015","","REG","","Jacksonville","A-Sun","W"
"north-carolina-greensboro","Wed, Dec 2, 2015","","REG","@","North Carolina A&T","MEAC","L"
"north-carolina-greensboro","Wed, Dec 9, 2015","","REG","@","High Point","Big South","L"
"north-carolina-greensboro","Sat, Dec 12, 2015","","REG","","Belmont Abbey","","W"
"north-carolina-greensboro","Tue, Dec 15, 2015","","REG","@","Wake Forest","ACC","L"
"north-carolina-greensboro","Sat, Dec 19, 2015","","REG","@","Elon","CAA","L"
"north-carolina-greensboro","Tue, Dec 22, 2015","","REG","@","North Carolina State","ACC","L"
"north-carolina-greensboro","Mon, Dec 28, 2015","","REG","@","North Carolina (7)","ACC","L"
"north-carolina-greensboro","Sat, Jan 2, 2016","","REG","@","Wofford","Southern","L"
"north-carolina-greensboro","Tue, Jan 5, 2016","","REG","","Furman","Southern","W"
"north-carolina-greensboro","Sat, Jan 9, 2016","","REG","@","East Tennessee State","Southern","L"
